refseq_chromosomes	status	group	modify_date	refseq_plasmids	release_date	genes	proteins	gc_percent	center	taxon_id	insdc_chromosomes	wgs	bioproject_accession	bioproject_id	subgroup	organism	insdc_plasmids	scaffolds	size
[]	COMPLETE		2009-04-26 00:00:00	[]	2006-04-10 00:00:00					296591	[]		PRJNA58207	58207		Polaromonas sp. JS666	[]		
[]	COMPLETE		2008-07-23 00:00:00	[]	2004-10-03 00:00:00					297245	[]		PRJNA58209	58209		Legionella pneumophila str. Lens	[]		
[]	COMPLETE		2008-07-23 00:00:00	[]	2004-10-03 00:00:00					297246	[]		PRJNA58211	58211		Legionella pneumophila str. Paris	[]		
[]	COMPLETE		2009-05-07 00:00:00	[]	2005-11-09 00:00:00					300267	[]		PRJNA58213	58213		Shigella dysenteriae Sd197	[]		
[]	COMPLETE		2010-04-01 00:00:00	[]	2005-11-09 00:00:00					300268	[]		PRJNA58215	58215		Shigella boydii Sb227	[]		
[]	COMPLETE		2008-07-24 00:00:00	[]	2005-08-29 00:00:00					300269	[]		PRJNA58217	58217		Shigella sonnei Ss046	[]		
[]	COMPLETE		2012-01-21 00:00:00	[]	2004-11-15 00:00:00					264199	[]		PRJNA58219	58219		Streptococcus thermophilus LMG 18311	[]		
[]	COMPLETE		2012-01-23 00:00:00	[]	2004-11-15 00:00:00					299768	[]		PRJNA58221	58221		Streptococcus thermophilus CNRZ1066	[]		
[]	COMPLETE		2007-05-19 00:00:00	[]	2004-11-16 00:00:00					300852	[]		PRJNA58223	58223		Thermus thermophilus HB8	[]		
[]	COMPLETE		2012-01-19 00:00:00	[]	2005-01-06 00:00:00					69014	[]		PRJNA58225	58225		Thermococcus kodakarensis KOD1	[]		
[]	COMPLETE		2008-07-21 00:00:00	[]	2004-12-04 00:00:00					235909	[]		PRJNA58227	58227		Geobacillus kaustophilus HTA426	[]		
[]	COMPLETE		2009-04-24 00:00:00	[]	2004-12-02 00:00:00					76114	[]		PRJNA58231	58231		Aromatoleum aromaticum EbN1	[]		
[]	COMPLETE		2010-02-23 00:00:00	[]	2004-12-05 00:00:00					362948	[]		PRJNA58233	58233		Lactobacillus salivarius UCC118	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2004-12-14 00:00:00					269084	[]		PRJNA58235	58235		Synechococcus elongatus PCC 6301	[]		
[]	COMPLETE		2012-01-19 00:00:00	[]	2004-12-10 00:00:00					66692	[]		PRJNA58237	58237		Bacillus clausii KSM-K16	[]		
[]	COMPLETE		2010-03-05 00:00:00	[]	2005-01-21 00:00:00					290633	[]		PRJNA58239	58239		Gluconobacter oxydans 621H	[]		
[]	COMPLETE		2012-01-24 00:00:00	[]	2005-10-12 00:00:00					338963	[]		PRJNA58241	58241		Pelobacter carbinolicus DSM 2380	[]		
[]	COMPLETE		2012-01-21 00:00:00	[]	2005-02-01 00:00:00					254945	[]		PRJNA58243	58243		Ehrlichia ruminantium str. Welgevonden	[]		
[]	COMPLETE		2012-01-23 00:00:00	[]	2005-02-01 00:00:00					302409	[]		PRJNA58245	58245		Ehrlichia ruminantium str. Gardel	[]		
[]	COMPLETE		2012-01-24 00:00:00	[]	2007-07-05 00:00:00					339671	[]		PRJNA58247	58247		Actinobacillus succinogenes 130Z	[]		
[]	COMPLETE		2010-04-01 00:00:00	[]	2009-01-27 00:00:00					311402	[]		PRJNA58249	58249		Agrobacterium vitis S4	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2008-08-14 00:00:00					314275	[]		PRJNA58251	58251		Alteromonas macleodii str. 'Deep ecotype'	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2007-06-27 00:00:00					435590	[]		PRJNA58253	58253		Bacteroides vulgatus ATCC 8482	[]		
[]	COMPLETE		2009-04-27 00:00:00	[]	2006-11-30 00:00:00					338966	[]		PRJNA58255	58255		Pelobacter propionicus DSM 2379	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2006-12-21 00:00:00					326297	[]		PRJNA58257	58257		Shewanella amazonensis SB2B	[]		
[]	COMPLETE		2007-02-27 00:00:00	[]	2007-02-20 00:00:00					325240	[]		PRJNA58259	58259		Shewanella baltica OS155	[]		
[]	COMPLETE		2008-07-29 00:00:00	[]	2007-11-21 00:00:00					399599	[]		PRJNA58261	58261		Shewanella baltica OS195	[]		
[]	COMPLETE		2012-02-13 00:00:00	[]	2006-04-10 00:00:00					318161	[]		PRJNA58263	58263		Shewanella denitrificans OS217	[]		
[]	COMPLETE		2012-02-13 00:00:00	[]	2006-09-14 00:00:00					318167	[]		PRJNA58265	58265		Shewanella frigidimarina NCIMB 400	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2007-04-20 00:00:00					319224	[]		PRJNA58267	58267		Shewanella putrefaciens CN-32	[]		
[]	COMPLETE		2011-09-29 00:00:00	[]	2009-01-27 00:00:00					311403	[]		PRJNA58269	58269		Agrobacterium radiobacter K84	[]		
[]	COMPLETE		2012-01-24 00:00:00	[]	2007-08-01 00:00:00					326423	[]		PRJNA58271	58271		Bacillus amyloliquefaciens FZB42	[]		
[]	COMPLETE		2010-01-06 00:00:00	[]	2007-01-04 00:00:00					365044	[]		PRJNA58273	58273		Polaromonas naphthalenivorans CJ2	[]		
[]	COMPLETE		2012-01-24 00:00:00	[]	2006-05-04 00:00:00					319795	[]		PRJNA58275	58275		Deinococcus geothermalis DSM 11300	[]		
[]	COMPLETE		2012-01-24 00:00:00	[]	2007-03-24 00:00:00					349161	[]		PRJNA58277	58277		Desulfotomaculum reducens MI-1	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2008-02-11 00:00:00					498761	[]		PRJNA58279	58279		Heliobacterium modesticaldum Ice1	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2005-10-21 00:00:00					314315	[]		PRJNA58281	58281		Lactobacillus sakei subsp. sakei 23K	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2006-06-28 00:00:00					342610	[]		PRJNA58283	58283		Pseudoalteromonas atlantica T6c	[]		
[]	COMPLETE		2012-02-13 00:00:00	[]	2009-09-11 00:00:00					313596	[]		PRJNA58285	58285		Robiginitalea biformata HTCC2501	[]		
[]	COMPLETE		2012-01-25 00:00:00	[]	2007-08-23 00:00:00					383372	[]		PRJNA58287	58287		Roseiflexus castenholzii DSM 13941	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2007-04-19 00:00:00					351627	[]		PRJNA58289	58289		Caldicellulosiruptor saccharolyticus DSM 8903	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2007-03-13 00:00:00					204773	[]		PRJNA58291	58291		Herminiimonas arsenicoxydans	[]		
[]	COMPLETE		2010-03-13 00:00:00	[]	2006-04-11 00:00:00					323097	[]		PRJNA58293	58293		Nitrobacter hamburgensis X14	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2005-09-12 00:00:00					323098	[]		PRJNA58295	58295		Nitrobacter winogradskyi Nb-255	[]		
[]	COMPLETE		2010-03-05 00:00:00	[]	2006-01-11 00:00:00					322098	[]		PRJNA58297	58297		Aster yellows witches'-broom phytoplasma AYWB	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2006-01-11 00:00:00					314225	[]		PRJNA58299	58299		Erythrobacter litoralis HTCC2594	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2007-06-27 00:00:00					435591	[]		PRJNA58301	58301		Parabacteroides distasonis ATCC 8503	[]		
[]	COMPLETE		2010-03-05 00:00:00	[]	2006-09-21 00:00:00					339670	[]		PRJNA58303	58303		Burkholderia ambifaria AMMD	[]		
[]	COMPLETE		2012-01-19 00:00:00	[]	2007-01-22 00:00:00					59922	[]		PRJNA58305	58305		Prochlorococcus marinus str. MIT 9303	[]		
[]	COMPLETE		2012-06-12 00:00:00	[]	2007-01-19 00:00:00					146891	[]		PRJNA58307	58307		Prochlorococcus marinus str. AS9601	[]		
[]	COMPLETE		2012-01-19 00:00:00	[]	2007-11-13 00:00:00					93059	[]		PRJNA58309	58309		Prochlorococcus marinus str. MIT 9211	[]		
[]	COMPLETE		2010-08-04 00:00:00	[]	2006-12-22 00:00:00					314724	[]		PRJNA58311	58311		Borrelia turicatae 91E135	[]		
[]	COMPLETE		2012-01-20 00:00:00	[]	2007-01-19 00:00:00					167542	[]		PRJNA58313	58313		Prochlorococcus marinus str. MIT 9515	[]		
[]	COMPLETE		2009-05-06 00:00:00	[]	2007-12-21 00:00:00					315730	[]		PRJNA58315	58315		Bacillus weihenstephanensis KBAB4	[]		
[]	COMPLETE		2009-01-29 00:00:00	[]	2007-07-17 00:00:00					315749	[]		PRJNA58317	58317		Bacillus cytotoxicus NVH 391-98	[]		
[]	COMPLETE		2012-01-19 00:00:00	[]	2005-10-27 00:00:00					110662	[]		PRJNA58319	58319		Synechococcus sp. CC9605	[]		
[]	COMPLETE		2010-07-28 00:00:00	[]	2005-10-20 00:00:00					316273	[]		PRJNA58321	58321		Xanthomonas campestris pv. vesicatoria str. 85-10	[]		
[]	COMPLETE		2012-01-23 00:00:00	[]	2005-10-26 00:00:00					316279	[]		PRJNA58323	58323		Synechococcus sp. CC9902	[]		
[]	COMPLETE		2008-12-23 00:00:00	[]	2006-07-28 00:00:00					101510	[]		PRJNA58325	58325		Rhodococcus jostii RHA1	[]		
[]	COMPLETE		2010-03-05 00:00:00	[]	2006-10-13 00:00:00					322159	[]		PRJNA58327	58327		Streptococcus thermophilus LMD-9	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2005-08-04 00:00:00					291272	[]		PRJNA58329	58329		Candidatus Blochmannia pennsylvanicus str. BPEN	[]		
[]	COMPLETE		2010-03-05 00:00:00	[]	2005-06-07 00:00:00					315456	[]		PRJNA58331	58331		Rickettsia felis URRWXCal2	[]		
[]	COMPLETE		2010-03-05 00:00:00	[]	2005-09-23 00:00:00					315277	[]		PRJNA58333	58333		Chlamydia trachomatis A/HAR-13	[]		
[]	COMPLETE		2012-01-24 00:00:00	[]	2005-08-04 00:00:00					319701	[]		PRJNA58335	58335		Streptococcus pyogenes MGAS6180	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2005-08-05 00:00:00					293653	[]		PRJNA58337	58337		Streptococcus pyogenes MGAS5005	[]		
[]	COMPLETE		2012-01-24 00:00:00	[]	2008-02-05 00:00:00					340099	[]		PRJNA58339	58339		Thermoanaerobacter pseudethanolicus ATCC 33223	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2007-01-03 00:00:00					351745	[]		PRJNA58341	58341		Shewanella sp. W3-18-1	[]		
[]	COMPLETE		2007-12-07 00:00:00	[]	2006-09-01 00:00:00					60481	[]		PRJNA58343	58343		Shewanella sp. MR-7	[]		
[]	COMPLETE		2011-11-21 00:00:00	[]	2006-09-01 00:00:00					60480	[]		PRJNA58345	58345		Shewanella sp. MR-4	[]		
[]	COMPLETE		2009-04-24 00:00:00	[]	2006-11-08 00:00:00					94122	[]		PRJNA58347	58347		Shewanella sp. ANA-3	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2007-03-07 00:00:00					323850	[]		PRJNA58349	58349		Shewanella loihica PV-4	[]		
[]	COMPLETE		2010-03-12 00:00:00	[]	2006-05-11 00:00:00					317655	[]		PRJNA58351	58351		Sphingopyxis alaskensis RB2256	[]		
[]	COMPLETE		2010-03-14 00:00:00	[]	2006-03-10 00:00:00					338969	[]		PRJNA58353	58353		Rhodoferax ferrireducens T118	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2007-05-31 00:00:00					351746	[]		PRJNA58355	58355		Pseudomonas putida F1	[]		
[]	COMPLETE		2012-01-19 00:00:00	[]	2005-11-02 00:00:00					74546	[]		PRJNA58357	58357		Prochlorococcus marinus str. MIT 9312	[]		
[]	COMPLETE		2012-01-19 00:00:00	[]	2005-08-09 00:00:00					59920	[]		PRJNA58359	58359		Prochlorococcus marinus str. NATL2A	[]		
[]	COMPLETE		2010-03-05 00:00:00	[]	2005-11-15 00:00:00					323848	[]		PRJNA58361	58361		Nitrosospira multiformis ATCC 25196	[]		
[]	COMPLETE		2010-03-05 00:00:00	[]	2006-09-13 00:00:00					335283	[]		PRJNA58363	58363		Nitrosomonas eutropha C91	[]		
[]	COMPLETE		2012-03-20 00:00:00	[]	2007-08-29 00:00:00					453591	[]		PRJNA58365	58365		Ignicoccus hospitalis KIN4/I	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2007-10-10 00:00:00					298653	[]		PRJNA58367	58367		Frankia sp. EAN1pec	[]		
[]	COMPLETE		2010-10-04 00:00:00	[]	2006-10-25 00:00:00					331272	[]		PRJNA58369	58369		Burkholderia cenocepacia HI2424	[]		
[]	COMPLETE		2012-01-24 00:00:00	[]	2006-06-01 00:00:00					331271	[]		PRJNA58371	58371		Burkholderia cenocepacia AU 1054	[]		
[]	COMPLETE		2010-03-05 00:00:00	[]	2006-04-18 00:00:00					335284	[]		PRJNA58373	58373		Psychrobacter cryohalolentis K5	[]		
[]	COMPLETE		2012-01-24 00:00:00	[]	2005-10-26 00:00:00					340177	[]		PRJNA58375	58375		Chlorobium chlorochromatii CaD3	[]		
[]	COMPLETE		2012-01-24 00:00:00	[]	1997-08-20 00:00:00					347834	[]		PRJNA58377	58377		Rhizobium etli CFN 42	[]		
[]	COMPLETE		2012-01-24 00:00:00	[]	2005-07-05 00:00:00					330779	[]		PRJNA58379	58379		Sulfolobus acidocaldarius DSM 639	[]		
[]	COMPLETE		2012-01-25 00:00:00	[]	2007-02-09 00:00:00					388919	[]		PRJNA58381	58381		Streptococcus sanguinis SK36	[]		
[]	COMPLETE		2012-04-12 00:00:00	[]	2007-01-30 00:00:00					412022	[]		PRJNA58383	58383		Burkholderia mallei NCTC 10229	[]		
[]	COMPLETE		2012-04-12 00:00:00	[]	2007-02-27 00:00:00					320389	[]		PRJNA58385	58385		Burkholderia mallei NCTC 10247	[]		
[]	COMPLETE		2012-04-12 00:00:00	[]	2007-01-05 00:00:00					320388	[]		PRJNA58387	58387		Burkholderia mallei SAVP1	[]		
[]	COMPLETE		2012-01-24 00:00:00	[]	2007-02-27 00:00:00					320373	[]		PRJNA58389	58389		Burkholderia pseudomallei 668	[]		
[]	COMPLETE		2012-04-12 00:00:00	[]	2005-09-30 00:00:00					320372	[]		PRJNA58391	58391		Burkholderia pseudomallei 1710b	[]		
[]	COMPLETE		2012-02-13 00:00:00	[]	2007-09-10 00:00:00					331112	[]		PRJNA58393	58393		Escherichia coli HS	[]		
[]	COMPLETE		2010-01-06 00:00:00	[]	2007-09-11 00:00:00					331111	[]		PRJNA58395	58395		Escherichia coli E24377A	[]		
[]	COMPLETE		2012-01-19 00:00:00	[]	2006-02-06 00:00:00					106370	[]		PRJNA58397	58397		Frankia sp. CcI3	[]		
[]	COMPLETE		2009-10-23 00:00:00	[]	2001-08-22 00:00:00					306537	[]		PRJNA58399	58399		Corynebacterium jeikeium K411	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2005-07-22 00:00:00					335992	[]		PRJNA58401	58401		Candidatus Pelagibacter ubique HTCC1062	[]		
[]	COMPLETE		2010-03-05 00:00:00	[]	2005-10-04 00:00:00					323261	[]		PRJNA58403	58403		Nitrosococcus oceani ATCC 19707	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2006-04-05 00:00:00					336407	[]		PRJNA58405	58405		Rickettsia bellii RML369-C	[]		
[]	COMPLETE		2012-01-24 00:00:00	[]	2006-01-05 00:00:00					339860	[]		PRJNA58407	58407		Methanosphaera stadtmanae DSM 3091	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2007-04-16 00:00:00					340102	[]		PRJNA58409	58409		Pyrobaculum arsenaticum DSM 13514	[]		
[]	COMPLETE		2008-07-25 00:00:00	[]	2005-08-11 00:00:00					342451	[]		PRJNA58411	58411		Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305	[]		
[]	COMPLETE		2012-01-21 00:00:00	[]	2005-08-19 00:00:00					255470	[]		PRJNA58413	58413		Dehalococcoides sp. CBDB1	[]		
[]	COMPLETE		2008-05-07 00:00:00	[]	2008-05-05 00:00:00					344609	[]		PRJNA58415	58415		Shigella boydii CDC 3083-94	[]		
[]	COMPLETE		2010-05-12 00:00:00	[]	2007-06-07 00:00:00					336982	[]		PRJNA58417	58417		Mycobacterium tuberculosis F11	[]		
[]	COMPLETE		2012-06-17 00:00:00	[]	2007-09-18 00:00:00					416591	[]		PRJNA58419	58419		Thermotoga lettingae TMO	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2008-03-27 00:00:00					444157	[]		PRJNA58421	58421		Pyrobaculum neutrophilum V24Sta	[]		
[]	COMPLETE		2012-01-20 00:00:00	[]	2007-01-22 00:00:00					167555	[]		PRJNA58423	58423		Prochlorococcus marinus str. NATL1A	[]		
[]	COMPLETE		2011-09-29 00:00:00	[]	2007-05-08 00:00:00					345073	[]		PRJNA58425	58425		Vibrio cholerae O395	[]		
[]	COMPLETE		2008-07-21 00:00:00	[]	2007-01-04 00:00:00					232721	[]		PRJNA58427	58427		Acidovorax sp. JS42	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2007-01-04 00:00:00					397945	[]		PRJNA58429	58429		Acidovorax citrulli AAC00-1	[]		
[]	COMPLETE		2012-04-12 00:00:00	[]	2005-09-28 00:00:00					326442	[]		PRJNA58431	58431		Pseudoalteromonas haloplanktis TAC125	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2006-09-18 00:00:00					228405	[]		PRJNA58433	58433		Hyphomonas neptunium ATCC 15444	[]		
[]	COMPLETE		2012-09-03 00:00:00	[]	2005-09-28 00:00:00					348780	[]		PRJNA58435	58435		Natronomonas pharaonis DSM 2160	[]		
[]	COMPLETE		2012-01-20 00:00:00	[]	2007-03-05 00:00:00					167546	[]		PRJNA58437	58437		Prochlorococcus marinus str. MIT 9301	[]		
[]	COMPLETE		2012-01-23 00:00:00	[]	2006-02-06 00:00:00					316058	[]		PRJNA58439	58439		Rhodopseudomonas palustris HaA2	[]		
[]	COMPLETE		2012-01-23 00:00:00	[]	2006-04-10 00:00:00					316057	[]		PRJNA58441	58441		Rhodopseudomonas palustris BisB5	[]		
[]	COMPLETE		2012-01-23 00:00:00	[]	2006-03-21 00:00:00					316056	[]		PRJNA58443	58443		Rhodopseudomonas palustris BisB18	[]		
[]	COMPLETE		2012-01-23 00:00:00	[]	2006-10-04 00:00:00					316055	[]		PRJNA58445	58445		Rhodopseudomonas palustris BisA53	[]		
[]	COMPLETE		2008-07-26 00:00:00	[]	2007-05-11 00:00:00					349163	[]		PRJNA58447	58447		Acidiphilium cryptum JF-5	[]		
[]	COMPLETE		2008-10-29 00:00:00	[]	2007-02-23 00:00:00					349101	[]		PRJNA58449	58449		Rhodobacter sphaeroides ATCC 17029	[]		
[]	COMPLETE		2008-07-26 00:00:00	[]	2007-04-20 00:00:00					349102	[]		PRJNA58451	58451		Rhodobacter sphaeroides ATCC 17025	[]		
[]	COMPLETE		2012-01-19 00:00:00	[]	2007-07-30 00:00:00					78245	[]		PRJNA58453	58453		Xanthobacter autotrophicus Py2	[]		
[]	COMPLETE		2010-03-15 00:00:00	[]	2007-05-18 00:00:00					359786	[]		PRJNA58455	58455		Staphylococcus aureus subsp. aureus JH9	[]		
[]	COMPLETE		2010-03-15 00:00:00	[]	2007-06-28 00:00:00					359787	[]		PRJNA58457	58457		Staphylococcus aureus subsp. aureus JH1	[]		
[]	COMPLETE		2007-09-26 00:00:00	[]	2007-06-04 00:00:00					349106	[]		PRJNA58459	58459		Psychrobacter sp. PRwf-1	[]		
[]	COMPLETE		2011-11-08 00:00:00	[]	2006-12-27 00:00:00					350058	[]		PRJNA58463	58463		Mycobacterium vanbaalenii PYR-1	[]		
[]	COMPLETE		2008-07-19 00:00:00	[]	2006-06-09 00:00:00					164756	[]		PRJNA58465	58465		Mycobacterium sp. MCS	[]		
[]	COMPLETE		2012-01-20 00:00:00	[]	2006-09-12 00:00:00					187272	[]		PRJNA58467	58467		Alkalilimnicola ehrlichii MLHE-1	[]		
[]	COMPLETE		2012-02-14 00:00:00	[]	2006-10-25 00:00:00					349307	[]		PRJNA58469	58469		Methanosaeta thermophila PT	[]		
[]	COMPLETE		2012-01-25 00:00:00	[]	2007-06-01 00:00:00					557436	[]		PRJNA58471	58471		Lactobacillus reuteri DSM 20016	[]		
[]	COMPLETE		2011-11-08 00:00:00	[]	2007-01-10 00:00:00					349124	[]		PRJNA58473	58473		Halorhodospira halophila SL1	[]		
[]	COMPLETE		2012-01-24 00:00:00	[]	2007-05-11 00:00:00					351605	[]		PRJNA58475	58475		Geobacter uraniireducens Rf4	[]		
[]	COMPLETE		2012-01-20 00:00:00	[]	2007-05-07 00:00:00					216389	[]		PRJNA58477	58477		Dehalococcoides sp. BAV1	[]		
[]	COMPLETE		2012-06-12 00:00:00	[]	2006-05-04 00:00:00					204669	[]		PRJNA58479	58479		Candidatus Koribacter versatilis Ellin345	[]		
[]	COMPLETE		2008-07-26 00:00:00	[]	2008-03-12 00:00:00					349519	[]		PRJNA58481	58481		Leuconostoc citreum KM20	[]		
[]	COMPLETE		2012-01-24 00:00:00	[]	2005-12-14 00:00:00					349521	[]		PRJNA58483	58483		Hahella chejuensis KCTC 2396	[]		
[]	COMPLETE		2010-04-27 00:00:00	[]	2007-12-12 00:00:00					349746	[]		PRJNA58485	58485		Yersinia pestis Angola	[]		
[]	COMPLETE		2010-04-11 00:00:00	[]	2007-07-23 00:00:00					349747	[]		PRJNA58487	58487		Yersinia pseudotuberculosis IP 31758	[]		
[]	COMPLETE		2012-01-20 00:00:00	[]	2007-02-27 00:00:00					164757	[]		PRJNA58489	58489		Mycobacterium sp. JLS	[]		
[]	COMPLETE		2011-11-08 00:00:00	[]	2006-12-20 00:00:00					189918	[]		PRJNA58491	58491		Mycobacterium sp. KMS	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2007-05-01 00:00:00					376686	[]		PRJNA58493	58493		Flavobacterium johnsoniae UW101	[]		
[]	COMPLETE		2012-01-24 00:00:00	[]	2007-10-11 00:00:00					350688	[]		PRJNA58495	58495		Alkaliphilus oremlandii OhILAs	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2006-11-28 00:00:00					401614	[]		PRJNA58499	58499		Francisella novicida U112	[]		
[]	COMPLETE		2012-01-24 00:00:00	[]	2006-11-09 00:00:00					351607	[]		PRJNA58501	58501		Acidothermus cellulolyticus 11B	[]		
[]	COMPLETE		2009-05-07 00:00:00	[]	2007-01-09 00:00:00					354242	[]		PRJNA58503	58503		Campylobacter jejuni subsp. jejuni 81-176	[]		
[]	COMPLETE		2010-02-19 00:00:00	[]	2007-05-11 00:00:00					288000	[]		PRJNA58505	58505		Bradyrhizobium sp. BTAi1	[]		
[]	COMPLETE		2012-01-25 00:00:00	[]	2006-10-13 00:00:00					355276	[]		PRJNA58507	58507		Leptospira borgpetersenii serovar Hardjo-bovis str. L550	[]		
[]	COMPLETE		2012-01-25 00:00:00	[]	2006-10-13 00:00:00					355277	[]		PRJNA58509	58509		Leptospira borgpetersenii serovar Hardjo-bovis str. JB197	[]		
[]	COMPLETE		2010-06-03 00:00:00	[]	2008-02-13 00:00:00					355278	[]		PRJNA58511	58511		Leptospira biflexa serovar Patoc strain 'Patoc 1 (Ames)'	[]		
[]	COMPLETE		2010-03-05 00:00:00	[]	2005-12-20 00:00:00					309807	[]		PRJNA58513	58513		Salinibacter ruber DSM 13855	[]		
[]	COMPLETE		2012-04-12 00:00:00	[]	2007-02-27 00:00:00					357348	[]		PRJNA58515	58515		Burkholderia pseudomallei 1106a	[]		
[]	COMPLETE		2010-03-05 00:00:00	[]	2006-06-06 00:00:00					357544	[]		PRJNA58517	58517		Helicobacter pylori HPAG1	[]		
[]	COMPLETE		2012-02-14 00:00:00	[]	2007-11-19 00:00:00					357809	[]		PRJNA58519	58519		Clostridium phytofermentans ISDg	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2006-12-22 00:00:00					357804	[]		PRJNA58521	58521		Psychromonas ingrahamii 37	[]		
[]	COMPLETE		2012-01-25 00:00:00	[]	2007-06-04 00:00:00					357808	[]		PRJNA58523	58523		Roseiflexus sp. RS-1	[]		
[]	COMPLETE		2012-01-24 00:00:00	[]	2005-12-06 00:00:00					340047	[]		PRJNA58525	58525		Mycoplasma capricolum subsp. capricolum ATCC 27343	[]		
[]	COMPLETE		2012-02-14 00:00:00	[]	2005-11-30 00:00:00					342108	[]		PRJNA58527	58527		Magnetospirillum magneticum AMB-1	[]		
[]	COMPLETE		2010-04-12 00:00:00	[]	2009-01-23 00:00:00					361100	[]		PRJNA58529	58529		Bacillus cereus Q1	[]		
[]	COMPLETE		2012-01-26 00:00:00	[]	2006-07-13 00:00:00					362663	[]		PRJNA58531	58531		Escherichia coli 536	[]		
[]	COMPLETE		2012-02-14 00:00:00	[]	2007-01-04 00:00:00					360095	[]		PRJNA58533	58533		Bartonella bacilliformis KC583	[]		
[]	COMPLETE		2012-01-24 00:00:00	[]	2006-02-06 00:00:00					321327	[]		PRJNA58535	58535		Synechococcus sp. JA-3-3Ab	[]		
[]	COMPLETE		2012-01-24 00:00:00	[]	2006-02-06 00:00:00					321332	[]		PRJNA58537	58537		Synechococcus sp. JA-2-3B'a(2-13)	[]		
[]	COMPLETE		2012-02-13 00:00:00	[]	2006-01-26 00:00:00					56780	[]		PRJNA58539	58539		Syntrophus aciditrophicus SB	[]		
[]	COMPLETE		2010-04-12 00:00:00	[]	2006-04-05 00:00:00					364106	[]		PRJNA58541	58541		Escherichia coli UTI89	[]		
[]	COMPLETE		2012-06-28 00:00:00	[]	2009-01-27 00:00:00					316067	[]		PRJNA58543	58543		Geobacter daltonii FRC-32	[]		
[]	COMPLETE		2012-01-25 00:00:00	[]	2006-11-27 00:00:00					360106	[]		PRJNA58545	58545		Campylobacter fetus subsp. fetus 82-40	[]		
[]	COMPLETE		2012-01-24 00:00:00	[]	2006-01-05 00:00:00					342109	[]		PRJNA58547	58547		Xanthomonas oryzae pv. oryzae MAFF 311018	[]		
[]	COMPLETE		2012-01-25 00:00:00	[]	2007-06-29 00:00:00					366394	[]		PRJNA58549	58549		Sinorhizobium medicae WSM419	[]		
[]	COMPLETE		2012-01-25 00:00:00	[]	2008-02-07 00:00:00					366602	[]		PRJNA58551	58551		Caulobacter sp. K31	[]		
[]	COMPLETE		2008-12-06 00:00:00	[]	2006-01-11 00:00:00					343509	[]		PRJNA58553	58553		Sodalis glossinidius str. 'morsitans'	[]		
[]	COMPLETE		2009-04-06 00:00:00	[]	2006-02-10 00:00:00					451515	[]		PRJNA58555	58555		Staphylococcus aureus subsp. aureus USA300_FPR3757	[]		
[]	COMPLETE		2011-10-28 00:00:00	[]	2007-09-27 00:00:00					367737	[]		PRJNA58557	58557		Arcobacter butzleri RM4018	[]		
[]	COMPLETE		2012-01-25 00:00:00	[]	2006-12-06 00:00:00					367928	[]		PRJNA58559	58559		Bifidobacterium adolescentis ATCC 15703	[]		
[]	COMPLETE		2012-02-14 00:00:00	[]	2007-02-16 00:00:00					368407	[]		PRJNA58561	58561		Methanoculleus marisnigri JR1	[]		
[]	COMPLETE		2009-05-07 00:00:00	[]	2006-12-18 00:00:00					368408	[]		PRJNA58563	58563		Thermofilum pendens Hrk 5	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2007-04-17 00:00:00					369723	[]		PRJNA58565	58565		Salinispora tropica CNB-440	[]		
